"IdOrdenesDet","IdOrdenes","Color","T1","T2","T3","T4","T5","T6","T7","T8"
4519,2632,"Oxford Polonia/Negro A",102,102,204,102,102,0,0,0
4520,2631,"Negro / Oxford B",232,464,696,464,232,0,0,0
4521,2632,"Oxford Polonia/Negro B",208,416,624,416,208,0,0,0
4523,2633,"Oxford / Negro",460,930,410,112,0,0,0,0
4524,2634,"Chamarra Rosa",0,0,128,122,0,0,0,0
4525,2634,"Leggings Rayas",0,0,128,122,0,0,0,0
4526,2635,"Oxford / Negro",158,192,0,40,0,0,0,0
4527,2636,"Avena (313117)",116,116,232,232,232,116,116,0
4528,2637,"Gris Jaspe Viena  (313121)",116,116,232,232,232,116,116,0
4529,2638,"Marino Viena  (313129)",116,116,232,232,232,116,116,0
4530,2639,"Marino Salt And Pep (313133)",116,116,232,232,232,116,116,0
4531,2640,"Oxford / Coral (313137)",116,116,232,232,232,116,116,0
4532,2641,"Menta Ikar (313141)",116,116,232,232,232,116,116,0
4533,2642,"Blanco / Menta (312220)",117,351,351,234,117,0,0,0
4534,2643,"Marino/G.Jaspe  (312222) Viena",76,228,228,152,76,0,0,0
4535,2645,"Avena (313146)",116,116,232,232,232,116,116,0
4536,2646,"Gris Jaspe Viena  (313149)",116,116,232,232,232,116,116,0
4537,2647,"Marino (313153)",116,116,232,232,232,116,116,0
4538,2648,"Azul Denim  (313155)",116,116,232,232,232,116,116,0
4539,2649,"Verde Olivo Ikar  (313157)",116,116,232,232,232,116,116,0
4540,2650,"Oxford Obscuro  (313162)",116,116,232,232,232,116,116,0
4541,2651,"Oxford / Negro",122,375,395,275,0,0,0,0
4542,2652,"Marino / Jade",0,132,188,88,0,0,0,0
4543,2653,"Jade / Marino",0,52,72,52,0,0,0,0
4544,2654,"Marino / Rey",0,0,32,0,0,0,0,0
4545,2655,"Marino / Rey",0,22,0,0,0,0,0,0
4546,2656,"Negro",10,10,10,10,20,20,0,0
4547,2656,"Plata (109)",10,10,10,10,10,10,0,0
4548,2656,"Blanco",0,10,10,10,10,0,0,0
4549,2656,"Dorado",10,10,8,8,8,0,0,0
4550,2656,"Palo Rosa (82)",12,12,12,12,12,0,0,0
4551,2656,"Vino (97)",0,0,0,10,10,10,0,0
4552,2656,"Rosa (86)",0,8,8,8,8,8,0,0
4553,2656,"Turquesa (101)",0,8,8,8,8,8,0,0
4554,2656,"Cielo (105)",0,8,8,8,8,8,0,0
4555,2656,"Marino Piel",8,8,10,10,10,10,0,0
4556,2656,"Negro Piel",10,10,10,10,10,10,0,0
4557,2656,"Naranja Piel",8,8,8,8,8,8,0,0
4558,2656,"Militar",10,10,15,10,15,10,0,0
4559,2657,"Negro",10,10,5,0,0,0,0,0
4560,2657,"Vino (97)",10,10,5,0,0,0,0,0
4561,2657,"Negro Piel",15,15,5,0,0,0,0,0
4562,2657,"Vino Piel",8,8,8,0,0,0,0,0
4563,2657,"Militar",15,15,10,0,0,0,0,0
4564,2658,"Negro",5,5,5,5,5,5,0,0
4565,2658,"Marino",5,5,5,5,5,5,0,0
4566,2658,"104",3,5,5,5,5,3,0,0
4567,2658,"84",3,5,5,5,5,5,0,0
4568,2658,"109",3,3,3,3,3,3,0,0
4569,2658,"Militar",0,5,5,5,5,0,0,0
4570,2659,"Marino",258,258,258,258,0,0,0,0
4571,2660,"Blanco",258,258,258,258,0,0,0,0
4572,2661,"Blanco",258,258,258,258,0,0,0,0
4573,2662,"Marino / Blanco / Jaspe",206,206,206,206,0,0,0,0
4574,2663,"Negro Extraordinaria",206,206,206,206,0,0,0,0
4575,2664,"Azul",206,206,206,206,0,0,0,0
4576,2665,"Marino",206,206,206,206,0,0,0,0
4577,2642,"Blanco / Menta (312220)",38,0,0,0,0,0,0,0
4578,2643,"Marino/G.Jaspe  (312222) Viena",38,0,0,0,0,0,0,0
4579,2643,"Marino/G.Jaspe  (312222) Terra",41,123,123,82,41,0,0,0
4580,2666,"Blanco Venezuela",103,103,206,206,0,0,0,0
4581,2666,"Blanco Venezuela",103,103,206,206,0,0,0,0
4582,2667,"Jaspe",103,103,103,103,0,0,0,0
4583,2667,"Rayas Rosa",103,103,103,103,0,0,0,0
4584,2667,"Rayas Verde",103,103,103,103,0,0,0,0
4585,2668,"Marino",103,103,103,103,0,0,0,0
4586,2668,"Negro",103,103,103,103,0,0,0,0
4587,2668,"Blanco",103,103,103,103,0,0,0,0
4588,2669,"Naranja Neon Viena",103,103,103,103,0,0,0,0
4589,2669,"Negro",103,103,103,103,0,0,0,0
4590,2669,"Avena Jaspe",103,103,103,103,0,0,0,0
4591,2670,"Marino Salt And Pepper",103,103,103,103,0,0,0,0
4592,2670,"Fiusha Salt And Pepper",103,103,103,103,0,0,0,0
4593,2670,"Menta Salt And Pepper",103,103,103,103,0,0,0,0
4594,2671,"Avena / Corazones",154,154,154,154,0,0,0,0
4595,2671,"Fiusha Ikar",154,154,154,154,0,0,0,0
4596,2672,"Ivory",206,206,206,206,0,0,0,0
4597,2673,"Menta",124,124,124,124,0,0,0,0
4598,2673,"Blanco",124,124,124,124,0,0,0,0
4599,2673,"Jaspe",124,124,124,124,0,0,0,0
4600,2674,"Azul Jaspe / Marino",103,103,206,206,0,0,0,0
4601,2674,"Beige (CM) / Vino",103,103,206,206,0,0,0,0
4602,2675,"Blanco (Estampado Corazon)",278,278,278,278,0,0,0,0
4603,2676,"Blanco",278,278,278,278,0,0,0,0
4604,2677,"Jade / Marino",0,46,66,76,0,0,0,0
4605,2678,"Marino / Rey",0,0,16,0,0,0,0,0
4606,2679,"Jade / Marino",0,92,82,76,0,0,0,0
4607,2680,"Negro A (316273)",136,136,272,136,136,0,0,0
4608,2680,"Negro B (316273)",0,150,150,150,0,0,0,0
4609,2681,"Oxford A (316274)",136,136,272,136,136,0,0,0
4610,2681,"Oxford B (316274)",0,150,150,150,0,0,0,0
4611,2682,"Marino A (316275)",136,136,272,136,136,0,0,0
4612,2682,"Marino B (316275)",0,150,150,150,0,0,0,0
4613,2683,"Gris Jaspe A (316271)",136,136,272,136,136,0,0,0
4614,2683,"Gris Jaspe B (316271)",0,150,150,150,0,0,0,0
4615,2684,"Gris Obscuro A (316261)",110,110,220,110,110,0,0,0
4616,2684,"Gris Obscuro B (316261)",0,210,105,105,0,0,0,0
4617,2685,"Extraordinaria Negro A(316263)",110,110,220,110,110,0,0,0
4618,2685,"Extraordinaria Negro B(316263)",0,210,105,105,0,0,0,0
4619,2686,"Gris Ikar A (316264)",110,110,220,110,110,0,0,0
4620,2686,"Gris Ikar B (316264)",0,210,105,105,0,0,0,0
4621,2687,"Blanco A (316266)",110,110,220,110,110,0,0,0
4622,2687,"Blanco B (316266)",0,210,105,105,0,0,0,0
4623,2688,"Avena (316492)",80,80,320,320,320,80,80,0
4624,2689,"Blanco Jaspe/Neg(316496)",80,80,320,320,320,80,80,0
4625,2690,"Azul Indigo (316502)",80,80,320,320,320,80,80,0
4626,2691,"Negro Salt & P (316503)",80,80,320,320,320,80,80,0
4627,2692,"Marino Jaspe (316504)",80,80,320,320,320,80,80,0
4628,2693,"Rojo Jaspe (316505)",80,80,320,320,320,80,80,0
4629,2694,"Marino / Rey",0,0,16,0,0,0,0,0
4630,2656,"Azul (River)",0,0,2,5,0,10,0,0
4631,2657,"Azul (River)",16,6,8,2,0,0,0,0
4632,2695,"Avena (317577) A",112,112,224,112,112,0,0,0
4633,2695,"Avena (317577) B",0,148,74,74,0,0,0,0
4634,2696,"Polonia Marino (317578) A",112,112,224,112,112,0,0,0
4635,2696,"Polonia Marino (317578) B",0,148,74,74,0,0,0,0
4636,2697,"Marino (317562) A",112,112,224,112,112,0,0,0
4637,2697,"Marino (317562) B",0,148,74,74,0,0,0,0
4638,2698,"Gris Jaspe (317576) A",112,112,224,112,112,0,0,0
4639,2698,"Gris Jaspe (317576) B",0,148,74,74,0,0,0,0
4640,2699,"Marino Salt & P (317579) A",106,106,212,106,106,0,0,0
4641,2699,"Marino Salt & P (317579) B",0,96,96,96,0,0,0,0
4642,2700,"Avena (317581) A",106,106,212,106,106,0,0,0
4643,2700,"Avena (317581) B",0,96,96,96,0,0,0,0
4644,2665,"Marino B",52,52,52,52,0,0,0,0
4645,2664,"Azul B",52,52,52,52,0,0,0,0
4646,2662,"Marino / Blanco / Jaspe B",52,52,52,52,0,0,0,0
4647,2663,"Negro Extraordinaria B",52,52,52,52,0,0,0,0
4648,2701,"Blanco",336,336,168,168,0,0,0,0
4649,2701,"Negro",336,336,168,168,0,0,0,0
4650,2702,"Militar Sophia",16,16,20,20,20,20,0,0
4651,2702,"Militar Jenna",0,5,5,5,5,0,0,0
4652,2703,"Militar",15,15,10,0,0,0,0,0
4653,2704,"Extraordinaria A (319120)",110,110,220,110,110,0,0,0
4654,2704,"Extraordinaria B (319120)",0,210,105,105,0,0,0,0
4655,2705,"Avena  A (319121)",110,110,220,110,110,0,0,0
4656,2705,"Avena  B (319121)",0,210,105,105,0,0,0,0
4657,2706,"Rey / Gris",16,22,32,154,304,102,72,16
4658,2707,"Rey / Gris",16,22,32,154,304,102,72,16
4659,2708,"French Terry Sublimado",175,175,175,175,0,0,0,0
4660,2709,"Chamarra Azul",220,440,440,440,0,0,0,0
4661,2709,"Legging Rosa",220,440,440,440,0,0,0,0
4662,2710,"Rey",62,82,122,204,204,204,102,42
4663,2712,"Rey / Gris",62,82,122,204,204,204,102,42
4664,2713,"Rey",610,1420,710,306,0,0,0,0
4665,2714,"Rey / Gris",610,1420,710,306,0,0,0,0
4666,2715,"Playera Blanca (321175)",102,102,204,204,204,102,102,0
4667,2715,"Jogger Marino (321175)",102,102,204,204,204,102,102,0
4668,2716,"Playera Marino (321176)",102,102,204,204,204,102,102,0
4669,2716,"Jogger Gris (321176)",102,102,204,204,204,102,102,0
4670,2717,"Playera Marino (321177)",102,102,204,204,204,102,102,0
4671,2717,"Jogger Rojo (321177)",102,102,204,204,204,102,102,0
4672,2718,"Playera Roja (321178)",102,102,204,204,204,102,102,0
4673,2718,"Jogger Gris Oxford (321178)",102,102,204,204,204,102,102,0
4674,2719,"Playera Verde/Blanco (321179)",102,102,204,204,204,102,102,0
4675,2719,"Jogger Gris Textura (321179)",102,102,204,204,204,102,102,0
4676,2720,"Playera Blanca (321209)",102,102,204,204,204,102,102,0
4677,2720,"Jogger Marino (321209)",102,102,204,204,204,102,102,0
4678,2721,"Playera Marino/Verde (321217)",102,102,204,204,204,102,102,0
4679,2721,"Beige rayado (321217)",102,102,204,204,204,102,102,0
4680,2722,"Playera Avena / Verde (321218)",102,102,204,204,204,102,102,0
4681,2722,"Jogger Marino Salt&P (321218)",102,102,204,204,204,102,102,0
4682,2723,"Playera Blanca (321219)",102,102,204,204,204,102,102,0
4683,2723,"Jogger Marino (321219)",102,102,204,204,204,102,102,0
4684,2724,"Playera Azul (321220)",102,102,204,204,204,102,102,0
4685,2724,"Jogger Rojo (321220)",102,102,204,204,204,102,102,0
4686,2725,"Playera Amarillo (321221)",102,102,204,204,204,102,102,0
4687,2725,"Jogger Azul (321221)",102,102,204,204,204,102,102,0
4690,2726,"Playera Rojo (321222)",102,102,204,204,204,102,102,0
4691,2726,"Jogger Avena?? (321222)",102,102,204,204,204,102,102,0
4692,2727,"Vino / Corazones Blancos",462,462,462,462,0,0,0,0
4693,2727,"Marino / Gatos Rosas",462,462,462,462,0,0,0,0
4694,2728,"Palo de Rosa",180,180,180,180,0,0,0,0
4695,2728,"Jaspe",180,180,180,180,0,0,0,0
4696,2728,"Negro",360,360,360,360,0,0,0,0
4697,2729,"Negro (321318)",132,264,396,264,132,0,0,0
4698,2729,"Jaspe (321319)",132,264,396,264,132,0,0,0
4699,2730,"Avena (321320)",102,204,306,204,102,0,0,0
4700,2730,"Militar (321321)",102,204,306,204,102,0,0,0
4701,2731,"Negro Salt and P (321322)",110,330,330,220,110,0,0,0
4702,2731,"Verde Militar (321323)",110,330,330,220,110,0,0,0
4703,2731,"Gris Oxford (321324)",110,330,330,220,110,0,0,0
4704,2731,"Ecru Jaspe (321325)",110,330,330,220,110,0,0,0
4705,2732,"Verde (4) A (321326)",100,100,200,100,100,0,0,0
4706,2732,"Verde (4) B",0,180,90,90,0,0,0,0
4707,2732,"Oxford (321326)",100,100,200,100,100,0,0,0
4708,2732,"Oxford B",0,180,90,90,0,0,0,0
4709,2733,"Oxford con bolitas",310,310,310,310,0,0,0,0
4710,2734,"Oxford",248,248,248,248,0,0,0,0
4711,2735,"Fiusha Salt And Pepper",248,248,248,248,0,0,0,0
4712,2736,"Oxford con bolitas",360,360,360,360,0,0,0,0
4713,2737,"Negro, Estampado Fiusha",462,462,462,462,0,0,0,0
4714,2737,"Militar, Estrellas Arena",462,462,462,462,0,0,0,0
4715,2738,"Fiusha",514,514,514,514,0,0,0,0
4716,2738,"Arena",258,258,258,258,0,0,0,0
4717,2739,"Jaspe, Estampado Rosa",462,462,462,462,0,0,0,0
4718,2739,"Palo de Rosa, Est. Negro",462,462,462,462,0,0,0,0
4719,2740,"Marino Solido",134,134,134,134,0,0,0,0
4720,2740,"Negro Solido",402,402,402,402,0,0,0,0
4721,2741,"Fresa, Lunares Blancos",770,770,770,770,0,0,0,0
4722,2741,"Marno, estampado plata",770,770,770,770,0,0,0,0
4723,2742,"Militar",258,258,258,258,0,0,0,0
4724,2742,"Vino",258,258,258,258,0,0,0,0
4725,2742,"Negro",770,770,770,770,0,0,0,0
4726,2743,"Blanco / Jaspe / Morado",52,62,62,82,0,0,0,0
4727,2744,"Blanco / Jaspe / Morado",52,52,82,82,0,0,0,0
4728,2745,"Jaspe / Morado",153,204,356,356,0,0,0,0
4729,2746,"Marino / Gris",82,82,52,102,0,0,0,0
4730,2747,"Gris / Marino",102,52,52,52,0,0,0,0
4731,2748,"Marino / Gris",153,102,82,52,0,0,0,0
4732,2749,"Negro A (321564)",100,100,200,100,100,0,0,0
4733,2749,"Negro B",0,106,106,106,0,0,0,0
4734,2750,"Oxford A (321567)",101,101,202,101,101,0,0,0
4735,2750,"Oxford B (321567)",0,106,106,106,0,0,0,0
4736,2751,"Negro A (321749)",100,100,200,100,100,0,0,0
4737,2751,"Negro B (321749)",0,180,90,90,0,0,0,0
4738,2752,"Oxford A (321754)",100,100,200,100,100,0,0,0
4739,2752,"Oxford B (321754)",0,180,90,90,0,0,0,0
4740,2753,"Rayas Marino",102,102,102,0,0,0,0,0
4741,2753,"Rayas Fiusha y Agua",102,102,102,0,0,0,0,0
4742,2754,"Coral",102,102,102,0,0,0,0,0
4743,2754,"Marino",102,102,102,0,0,0,0,0
4744,2755,"Coral Estampado Flores",102,102,102,0,0,0,0,0
4745,2755,"Azul Estaampado Flores",102,102,102,0,0,0,0,0
4746,2756,"Burdeos Marino",68,68,68,0,0,0,0,0
4747,2756,"Avena",68,68,68,0,0,0,0,0
4748,2756,"Jaspe",68,68,68,0,0,0,0,0
4749,2757,"Burdeos Marino",62,62,62,0,0,0,0,0
4750,2757,"Avena",62,62,62,0,0,0,0,0
4751,2758,"Hueso",102,102,102,0,0,0,0,0
4752,2758,"Jade",102,102,102,0,0,0,0,0
4753,2759,"Coral",102,102,102,0,0,0,0,0
4754,2759,"Marino",102,102,102,0,0,0,0,0
4755,2760,"Blanco",102,102,102,0,0,0,0,0
4756,2760,"Marino",102,102,102,0,0,0,0,0
4757,2761,"Jaspe",102,102,102,0,0,0,0,0
4758,2761,"Marino",102,102,102,0,0,0,0,0
4759,2762,"Hueso",102,102,102,0,0,0,0,0
4760,2762,"Fiusha",102,102,102,0,0,0,0,0
4761,2763,"Rosa",102,102,102,0,0,0,0,0
4762,2763,"Jaspe",102,102,102,0,0,0,0,0
4763,2764,"Blanco / Estampado Negro",204,204,204,0,0,0,0,0
4765,2765,"Marino",102,102,102,0,0,0,0,0
4766,2765,"Jaspe",102,102,102,0,0,0,0,0
4767,2766,"Gris / Negro",60,265,60,10,0,0,0,0
4768,2767,"Marino",185,185,185,185,0,0,0,0
4769,2768,"Marino / Capucha Flores",306,306,306,306,0,0,0,0
4770,2769,"Marino Con Flores",180,180,180,180,0,0,0,0
4771,2769,"Palo de Rosa con flores",180,180,180,180,0,0,0,0
4772,2770,"Gris Jaspe",246,246,246,246,0,0,0,0
4773,2771,"Negro estampado estrellas",204,204,204,204,0,0,0,0
4774,2771,"Fresa",204,204,204,204,0,0,0,0
4775,2772,"Nego",306,306,306,306,0,0,0,0
4777,2773,"Fresa",184,184,184,184,0,0,0,0
4778,2774,"Negro Estampado estrellas",230,230,230,230,0,0,0,0
4779,2774,"Fresa estampado estrellas",230,230,230,230,0,0,0,0
4780,2775,"Oxford",245,245,245,245,0,0,0,0
4781,2776,"Marino",154,154,154,154,0,0,0,0
4782,2777,"Marino -estrellas de color",408,408,408,408,0,0,0,0
4783,2778,"Marino - Estrellas de color",230,230,230,230,0,0,0,0
4784,2778,"Jaspe - Estrellas de color",230,230,230,230,0,0,0,0
4785,2779,"Fiusha Salt And Pepper",245,245,245,245,0,0,0,0
4786,2780,"Jaspe / Rosa",255,255,255,255,0,0,0,0
4787,2780,"Jaspe / Blanco",255,255,255,255,0,0,0,0
4788,2781,"Blanco",306,306,306,306,0,0,0,0
4789,2782,"Palo de Rosa",154,154,154,154,0,0,0,0
4790,2783,"Jaspe",230,230,230,230,0,0,0,0
4791,2783,"Palo de Rosa",230,230,230,230,0,0,0,0
4792,2784,"Negro",164,164,82,82,0,0,0,0
4793,2784,"Oxford",164,164,82,82,0,0,0,0
4794,2785,"Negro / Capucha Camuflage",174,174,87,87,0,0,0,0
4795,2785,"Oxford / Capucha Camuflage",174,174,87,87,0,0,0,0
4796,2786,"Negro",174,174,87,87,0,0,0,0
4797,2786,"Oxford",174,174,87,87,0,0,0,0
4798,2787,"Negro",408,408,408,408,0,0,0,0
4799,2787,"Marino",204,204,204,204,0,0,0,0
4800,2787,"Vino",204,204,204,204,0,0,0,0
4801,2787,"Oxford",204,204,204,204,0,0,0,0
4804,2788,"Negro",408,408,408,408,0,0,0,0
4805,2788,"Marino",204,204,204,204,0,0,0,0
4806,2788,"Vino",204,204,204,204,0,0,0,0
4807,2788,"Oxford",204,204,204,204,0,0,0,0
4808,2789,"Oxford",164,164,164,0,0,0,0,0
4809,2790,"Oxford con bolitas",124,124,124,0,0,0,0,0
4810,2791,"Negro",204,204,204,0,0,0,0,0
4811,2792,"Fresa / Lunares Blancos",164,164,164,0,0,0,0,0
4812,2792,"Marino / Corazon plata",164,164,164,0,0,0,0,0
4813,2793,"Gris / Palo de Rosa",123,123,123,0,0,0,0,0
4814,2794,"Jaspe",123,123,123,0,0,0,0,0
4815,2794,"Palo de Rosa",123,123,123,0,0,0,0,0
4816,2491,"Negro (ERROR)",0,0,0,0,0,159,0,0
4817,2491,"Oxford (ERROR)",0,0,0,0,0,65,0,0
4818,2795,"Negro A (323063)",100,100,200,100,100,0,0,0
4819,2795,"Negro B",0,180,90,90,0,0,0,0
4820,2795,"Oxford A (323066)",100,100,200,100,100,0,0,0
4821,2795,"Oxford B",0,180,90,90,0,0,0,0
4822,2796,"Sudadera Marino",2,6,7,6,0,0,0,0
4823,2796,"Legging Rosa",2,6,7,6,0,0,0,0
4824,2797,"Marino/Vino A (323502)",100,100,200,100,100,0,0,0
4825,2797,"Marino/Vino B",0,106,106,106,0,0,0,0
4826,2798,"Vino/Marino A (323503)",100,100,200,100,100,0,0,0
4827,2798,"Vino/Marino B",0,106,106,106,0,0,0,0
4828,2799,"Negro Bolitas blancas/Bco",244,244,244,0,0,0,0,0
4829,2799,"Blanco bolitas rojas/Bco",244,244,244,0,0,0,0,0
4830,2800,"Gris Jaspe",204,204,204,0,0,0,0,0
4831,2800,"Plumbago",204,204,204,0,0,0,0,0
4832,2801,"Marino",204,204,204,0,0,0,0,0
4833,2801,"Oxford",204,204,204,0,0,0,0,0
4834,2802,"Blanco",204,204,204,0,0,0,0,0
4835,2802,"Gris Jaspe",204,204,204,0,0,0,0,0
4836,2803,"Rojo",204,204,204,0,0,0,0,0
4837,2803,"Palo de Rosa",204,204,204,0,0,0,0,0
4838,2804,"Hueso",204,204,204,0,0,0,0,0
4839,2804,"Palo de Rosa",204,204,204,0,0,0,0,0
4840,2805,"Gris Jaspe",204,204,204,0,0,0,0,0
4841,2805,"Polonia Negro",204,204,204,0,0,0,0,0
4842,2806,"Oxford Felpa",204,204,204,0,0,0,0,0
4843,2806,"Negro Felpa",204,204,204,0,0,0,0,0
4844,2807,"Naranja",110,110,110,0,0,0,0,0
4845,2808,"Sublimada c/Cap (323770) A",100,100,200,100,100,0,0,0
4846,2808,"Sublimada c/Cap (323770) B",0,106,106,106,0,0,0,0
4847,2809,"Negro C. Red (323788) A",100,100,200,100,100,0,0,0
4848,2809,"Negro C. Red (323788) B",0,106,106,106,0,0,0,0
4849,2810,"Vino",77,77,77,77,0,0,0,0
4850,2810,"Mostaza",77,77,77,77,0,0,0,0
4851,2810,"Jaspe",152,152,152,152,0,0,0,0
4852,2811,"Jaspe",104,104,104,104,0,0,0,0
4853,2811,"Palo de rosa",104,104,104,104,0,0,0,0
4854,2811,"Militar",104,104,104,104,0,0,0,0
4855,2811,"Negro",104,104,104,104,0,0,0,0
4856,2811,"Vino",104,104,104,104,0,0,0,0
4857,2812,"Jaspe",154,154,154,154,0,0,0,0
4858,2812,"Palo de Rosa",154,154,154,154,0,0,0,0
4859,2812,"Militar",154,154,154,154,0,0,0,0
4860,2812,"Negro",154,154,154,154,0,0,0,0
4861,2812,"Vino",154,154,154,154,0,0,0,0
4862,2813,"Vino",204,204,204,204,0,0,0,0
4863,2813,"Negro",204,204,204,204,0,0,0,0
4864,2813,"Jaspe",204,204,204,204,0,0,0,0
4865,2814,"Vino",102,102,102,102,0,0,0,0
4866,2814,"Palo de Rosa",102,102,102,102,0,0,0,0
4867,2814,"Jaspe",102,102,102,102,0,0,0,0
4868,2814,"Olivo",102,102,102,102,0,0,0,0
4869,2814,"Arena",102,102,102,102,0,0,0,0
4870,2814,"Marino",102,102,102,102,0,0,0,0
4871,2814,"Negro",306,306,306,306,0,0,0,0
4872,2815,"Negro (Nina y Dama)",5,10,45,45,0,50,25,35
4873,2816,"Negro",5,10,55,0,60,25,15,0
4874,2817,"Negro",50,60,60,0,50,52,30,20
4875,2818,"Blanco Flame",50,60,60,0,50,52,30,20
4876,2819,"Blanco Flame",20,20,20,0,20,22,10,10
4877,2820,"Oxford",102,102,204,204,0,0,0,0
4878,2820,"Rojo",102,102,204,204,0,0,0,0
4879,2821,"Jaspe / Marino",102,102,204,204,0,0,0,0
4880,2821,"Marino / Jaspe",102,102,204,204,0,0,0,0
4881,2822,"Negro",102,102,204,204,0,0,0,0
4882,2822,"Gris Jaspe CM",102,102,204,204,0,0,0,0
4883,2823,"Olivo / Blanco",204,204,204,0,0,0,0,0
4884,2823,"Kaky / Negro",204,204,204,0,0,0,0,0
4885,2824,"Militar (Sekine)",204,204,204,0,0,0,0,0
4886,2824,"Blanco Jaspeado (Sanatex)",204,204,204,0,0,0,0,0
4887,2825,"Oxford",204,204,204,0,0,0,0,0
4888,2825,"Jaspe Rayado (Sanatex)",204,204,204,0,0,0,0,0
4889,2826,"Rosa Salt And Pepper",204,204,204,0,0,0,0,0
4890,2826,"Jaspe",204,204,204,0,0,0,0,0
4891,2827,"Plumbago",204,204,204,0,0,0,0,0
4892,2827,"Blanco Jaspeado",204,204,204,0,0,0,0,0
4893,2828,"Fiusha",204,204,204,0,0,0,0,0
4894,2828,"Hueso",204,204,204,0,0,0,0,0
4895,2829,"Negro",204,204,204,0,0,0,0,0
4896,2829,"Jaspe",204,204,204,0,0,0,0,0
4899,2830,"Blanco M. Larga",382,382,382,382,0,0,0,0
4900,2831,"Blanco M. Corta",128,128,128,128,0,0,0,0
4901,2832,"Blanco/Negro  M. Larga",382,382,382,382,0,0,0,0
4902,2833,"Blanco/Negro M. Corta",128,128,128,128,0,0,0,0
4903,2834,"Blanco M. Larga",382,382,382,382,0,0,0,0
4904,2835,"Blanco M. Corta",128,128,128,128,0,0,0,0
4905,2836,"Negro/Blanco M. Larga",382,382,382,382,0,0,0,0
4906,2837,"Negro/Blanco M. Corta",128,128,128,128,0,0,0,0
4907,2838,"Blanco/Negro M. Larga",382,382,382,382,0,0,0,0
4908,2839,"Blanco/Negro M. Corta",128,128,128,128,0,0,0,0
4909,2840,"Camuflaje Militar",510,510,510,510,0,0,0,0
4910,2841,"Jaspe puntitos",510,510,510,510,0,0,0,0
4911,2842,"Negro con capitonado",510,510,510,510,0,0,0,0
4912,2843,"Jaspe con capitonado",510,510,510,510,0,0,0,0
4913,2844,"Negro / Camuflaje",510,510,510,510,0,0,0,0
4914,2846,"Durazno",92,117,97,0,0,0,0,0
4915,2847,"Vino",102,102,102,102,0,0,0,0
4916,2847,"Negro",102,102,102,102,0,0,0,0
4917,2847,"Mostaza",102,102,102,102,0,0,0,0
4918,2848,"101 - Plantas Verde-Rosa",9,18,18,9,0,0,0,0
4919,2848,"102 - Azul circulos",9,18,18,9,0,0,0,0
4920,2848,"103 - Cuadros Amarillo",9,18,18,9,0,0,0,0
4921,2848,"104 - Tigre Morado",9,18,18,9,0,0,0,0
4922,2848,"105 - Rombos Verde/Azul",9,18,18,9,0,0,0,0
4923,2848,"106 - Azul Claro",9,18,18,9,0,0,0,0
4924,2849,"107 - Heladoss Azul",12,24,24,12,0,0,0,0
4925,2849,"108 - Palmeras Azul",12,24,24,12,0,0,0,0
4926,2849,"109 - Salvavidas Azul",12,24,24,12,0,0,0,0
4927,2849,"110 - Rombos Colores",12,24,24,12,0,0,0,0
4928,2849,"111 - Rosa solido",12,24,24,12,0,0,0,0
4929,2849,"112 - Circulos colores",12,24,24,12,0,0,0,0
4930,2850,"Negro",6,6,6,12,12,12,12,12
4931,2851,"Chamarra Rosa",0,6,6,6,12,12,6,6
4932,2852,"Rosa #87 ESTAMPADO",10,20,20,0,20,20,20,10
4933,2852,"Negro SIN Estampar",0,3,3,3,0,3,3,3
4934,2852,"Amarillo #98 SIN Estampar",0,3,3,3,0,3,3,3
4935,2852,"Turquesa #101 SIN Estampar",0,3,3,3,0,3,3,3
4936,2852,"Vino #97 SIN Estampar",0,3,3,3,0,3,3,3
4937,2853,"Negro",20,20,0,0,0,0,0,0
4938,2853,"Negro tipo piel",15,15,0,0,0,0,0,0
4939,2854,"Negro",10,15,15,30,30,30,0,0
4940,2855,"Negro",5,10,10,5,5,0,0,0
4941,2855,"Marino",5,10,10,5,5,0,0,0
4942,2855,"Rojo #96",5,10,10,5,5,0,0,0
4943,2855,"Vino #97",5,10,10,5,5,0,0,0
4944,2855,"Gris #110",5,10,10,5,5,0,0,0
4946,2856,"Verde A (327575)",90,180,180,180,90,0,0,0
4947,2856,"Verde B",0,68,136,68,0,0,0,0
4948,2856,"Negro A (327576)",90,180,180,180,90,0,0,0
4949,2856,"Negro B",0,68,136,68,0,0,0,0
4950,2857,"Jaspe",102,102,204,204,0,0,0,0
4951,2857,"Vino",102,102,204,204,0,0,0,0
4952,2858,"Militar",204,204,204,0,0,0,0,0
4953,2858,"Negro",204,204,204,0,0,0,0,0
4954,2859,"Marino S&P/Gris",204,204,204,0,0,0,0,0
4955,2859,"Negro Jaspeado",204,204,204,0,0,0,0,0
4956,2860,"Oxford",204,204,204,0,0,0,0,0
4957,2860,"S&P Gris Claro",204,204,204,0,0,0,0,0
4958,2861,"Jaspe",204,204,204,0,0,0,0,0
4959,2861,"Rojo",204,204,204,0,0,0,0,0
4960,2818,"Negro",0,0,0,0,0,7,5,0
4961,2862,"Rosa (323714)",126,126,126,126,126,126,126,126
4962,2862,"Marino (323715)",126,126,126,126,126,126,126,126
4963,2862,"Vino ( 323716)",126,126,126,126,126,126,126,126
